39084	0.037880
39085	0.037910
39086	0.037950
39087	0.038080
39090	0.038070
39091	0.038140
39092	0.038240
39093	0.038060
39094	0.038100
39097	0.038140
39098	0.038160
39099	0.038160
39100	0.038290
39101	0.038300
39104	0.038300
39105	0.038370
39106	0.038400
39107	0.038470
39108	0.038480
39111	0.038510
39112	0.038510
39113	0.038520
39114	0.038570
39115	0.038380
39118	0.038410
39119	0.038510
39120	0.038610
39121	0.038760
39122	0.038760
39125	0.038740
39126	0.038790
39127	0.038800
39128	0.038840
39129	0.038880
39132	0.038880
39133	0.038970
39134	0.038980
39135	0.039060
39136	0.039090
39139	0.039100
39140	0.039030
39141	0.038860
39142	0.038860
39143	0.038810
39146	0.038740
39147	0.038920
39148	0.039240
39149	0.039240
39150	0.039390
39153	0.039360
39154	0.039420
39155	0.039340
39156	0.039410
39157	0.039400
39160	0.039480
39161	0.039500
39162	0.039520
39163	0.039500
39164	0.039560
39167	0.039610
39168	0.039690
39169	0.039700
39170	0.039850
39171	0.039930
39174	0.040000
39175	0.040020
39176	0.040050
39177	0.040110
39182	0.040230
39183	0.040330
39184	0.040380
39185	0.040400
39188	0.040400
39189	0.040400
39190	0.040420
39191	0.040490
39192	0.040530
39195	0.040530
39196	0.040530
39197	0.040580
39198	0.040650
39199	0.040720
39202	0.040740
39204	0.040820
39205	0.040900
39206	0.040880
39209	0.040940
39210	0.040930
39211	0.040950
39212	0.041020
39213	0.041000
39216	0.041100
39217	0.041230
39218	0.041370
39219	0.041460
39220	0.041490
39223	0.041560
39224	0.041580
39225	0.041670
39226	0.041660
39227	0.041730
39230	0.041790
39231	0.041830
39232	0.041850
39233	0.041940
39234	0.041980
39237	0.041980
39238	0.041980
39239	0.041990
39240	0.042110
39241	0.042070
39244	0.042080
39245	0.042150
39246	0.042180
39247	0.042170
39248	0.042230
39251	0.042290
39252	0.042190
39253	0.042310
39254	0.042350
39255	0.042350
39258	0.042320
39259	0.042360
39260	0.042370
39261	0.042480
39262	0.042530
39265	0.042590
39266	0.042590
39267	0.042630
39268	0.042820
39269	0.042880
39272	0.042860
39273	0.042830
39274	0.042830
39275	0.042970
39276	0.042990
39279	0.042980
39280	0.043040
39281	0.043040
39282	0.043140
39283	0.043090
39286	0.043120
39287	0.043180
39288	0.043140
39289	0.043070
39290	0.042980
39293	0.042920
39294	0.043110
39295	0.043030
39296	0.043290
39297	0.043200
39300	0.043080
39301	0.043180
39302	0.043390
39303	0.043040
39304	0.042490
39307	0.042490
39308	0.042450
39309	0.042080
39310	0.041630
39311	0.041380
39314	0.041430
39315	0.040830
39316	0.042470
39317	0.042110
39318	0.042060
39321	0.042240
39322	0.041790
39323	0.041690
39324	0.041640
39325	0.041540
39328	0.041710
39329	0.041750
39330	0.041510
39331	0.041430
39332	0.041200
39335	0.041230
39336	0.041330
39337	0.041280
39338	0.041400
39339	0.041280
39342	0.041270
39343	0.041390
39344	0.041060
39345	0.041040
39346	0.041000
39349	0.041010
39350	0.040990
39351	0.041020
39352	0.040950
39353	0.040790
39356	0.040720
39357	0.040790
39358	0.040600
39359	0.040650
39360	0.040710
39363	0.040680
39364	0.040660
39365	0.040660
39366	0.040550
39367	0.040980
39370	0.041150
39371	0.041130
39372	0.041040
39373	0.040950
39374	0.040750
39377	0.040730
39378	0.040800
39379	0.040720
39380	0.040730
39381	0.040830
39384	0.040860
39385	0.041070
39386	0.041220
39387	0.041250
39388	0.041040
39391	0.041030
39392	0.041040
39393	0.040950
39394	0.040800
39395	0.040790
39398	0.040830
39399	0.040850
39400	0.040900
39401	0.040880
39402	0.040860
39405	0.040780
39406	0.040660
39407	0.040640
39408	0.040560
39409	0.040500
39412	0.040380
39413	0.040300
39414	0.040340
39415	0.040290
39416	0.040420
39419	0.040450
39420	0.040370
39421	0.040290
39422	0.040490
39423	0.040630
39426	0.040880
39427	0.040900
39428	0.040910
39429	0.041070
39430	0.041110
39433	0.041020
39434	0.040920
39435	0.040970
39436	0.041010
39437	0.041130
39440	0.041190
39443	0.041230
39444	0.041290
39447	0.041180
39449	0.040990
39450	0.040810
39451	0.040760
39454	0.040840
39455	0.040910
39456	0.040840
39457	0.040890
39458	0.040890
39461	0.040600
39462	0.040450
39463	0.040150
39464	0.040130
39465	0.040040
39468	0.039250
39469	0.038270
39470	0.037910
39471	0.039010
39472	0.039330
39475	0.039140
39476	0.039360
39477	0.039180
39478	0.038770
39479	0.038900
39482	0.039060
39483	0.038580
39484	0.038440
39485	0.037430
39486	0.037430
39489	0.037650
39490	0.037820
39491	0.038130
39492	0.038260
39493	0.038280
39496	0.038500
39497	0.038570
39498	0.038820
39499	0.039250
39500	0.039130
39503	0.039100
39504	0.039200
39505	0.039000
39506	0.038900
39507	0.038380
39510	0.038290
39511	0.038500
39512	0.038750
39513	0.038920
39514	0.039000
39517	0.038740
39518	0.038940
39519	0.039450
39520	0.039160
39521	0.039190
39524	0.038240
39525	0.038400
39526	0.038970
39527	0.039190
39532	0.039760
39533	0.039980
39534	0.039860
39535	0.039850
39538	0.039760
39539	0.039890
39540	0.040000
39541	0.039910
39542	0.039800
39545	0.039840
39546	0.039860
39547	0.039880
39548	0.039710
39549	0.039790
39552	0.039810
39553	0.039880
39554	0.039910
39555	0.040020
39556	0.040120
39559	0.040280
39560	0.040990
39561	0.040800
39562	0.040660
39563	0.040780
39566	0.040690
39567	0.040610
39568	0.040590
39570	0.040560
39573	0.040690
39574	0.040570
39575	0.040600
39576	0.040620
39577	0.040500
39580	0.040550
39581	0.040460
39582	0.040460
39583	0.040820
39584	0.040910
39587	0.040770
39588	0.041050
39589	0.041470
39590	0.041490
39591	0.041540
39594	0.041680
39595	0.041570
39596	0.041560
39597	0.041490
39598	0.041800
39601	0.041630
39602	0.041590
39603	0.041640
39604	0.041730
39605	0.043720
39608	0.043920
39609	0.043770
39610	0.043470
39611	0.043480
39612	0.043520
39615	0.043690
39616	0.043900
39617	0.044020
39618	0.044040
39619	0.044010
39622	0.043950
39623	0.043910
39624	0.043890
39625	0.043820
39626	0.043720
39629	0.043880
39630	0.044360
39631	0.044370
39632	0.044750
39633	0.043990
39636	0.043970
39637	0.043810
39638	0.043930
39639	0.043850
39640	0.043900
39643	0.043760
39644	0.043720
39645	0.043640
39646	0.043680
39647	0.043650
39650	0.044170
39651	0.044180
39652	0.044260
39653	0.044080
39654	0.043940
39657	0.043980
39658	0.043860
39659	0.043800
39660	0.043890
39661	0.043880
39664	0.044000
39665	0.043950
39666	0.043930
39667	0.043800
39668	0.043180
39671	0.043260
39672	0.043290
39673	0.043270
39674	0.043210
39675	0.043220
39678	0.043130
39679	0.043140
39680	0.043170
39681	0.043100
39682	0.043120
39685	0.043100
39686	0.043050
39687	0.043050
39688	0.043160
39689	0.043080
39692	0.043090
39693	0.043090
39694	0.043100
39695	0.043240
39696	0.043110
39699	0.043150
39700	0.043170
39701	0.043160
39702	0.043190
39703	0.043100
39706	0.042140
39707	0.041790
39708	0.042090
39709	0.041440
39710	0.042360
39713	0.042430
39714	0.042410
39715	0.042000
39716	0.041770
39717	0.041510
39720	0.040510
39721	0.039280
39722	0.040300
39723	0.040150
39724	0.037890
39727	0.037360
39728	0.035790
39729	0.034540
39730	0.035000
39731	0.033420
39734	0.032680
39735	0.033780
39736	0.033750
39737	0.032550
39738	0.032110
39741	0.031990
39742	0.031840
39743	0.031190
39744	0.030710
39745	0.028640
39748	0.028640
39749	0.028640
39750	0.028440
39751	0.028160
39752	0.027350
39755	0.027930
39756	0.027580
39757	0.027610
39758	0.026850
39759	0.026190
39762	0.026090
39763	0.025210
39764	0.023820
39765	0.023390
39766	0.023520
39769	0.023080
39770	0.022230
39771	0.021910
39772	0.021220
39773	0.020490
39776	0.020280
39777	0.020560
39778	0.020530
39779	0.020350
39780	0.019750
39783	0.019860
39784	0.019800
39785	0.019430
39786	0.017490
39787	0.018920
39790	0.019320
39791	0.019440
39792	0.019410
39793	0.018830
39794	0.018630
39797	0.018790
39798	0.018690
39799	0.017780
39800	0.017510
39801	0.016870
39804	0.016770
39805	0.016280
39806	0.016180
39811	0.016010
39812	0.015960
39813	0.015960
39815	0.016330
39818	0.016390
39819	0.016170
39820	0.015550
39821	0.015460
39822	0.014440
39825	0.013820
39826	0.013480
39827	0.013430
39828	0.013110
39829	0.013310
39832	0.012800
39833	0.012530
39834	0.011790
39835	0.011510
39836	0.010970
39839	0.011260
39840	0.012070
39841	0.011820
39842	0.011640
39843	0.011440
39846	0.011500
39847	0.011310
39848	0.011180
39849	0.011080
39850	0.010230
39853	0.009830
39854	0.009670
39855	0.009910
39856	0.009580
39857	0.009480
39860	0.009390
39861	0.009120
39862	0.009090
39863	0.009300
39864	0.009030
39867	0.009170
39868	0.008790
39869	0.008530
39870	0.008280
39871	0.008080
39874	0.007920
39875	0.007510
39876	0.007250
39877	0.006860
39878	0.006890
39881	0.007300
39882	0.007250
39883	0.007560
39884	0.007530
39885	0.007290
39888	0.007210
39889	0.006990
39890	0.006790
39891	0.006600
39892	0.006690
39895	0.006790
39896	0.007110
39897	0.007380
39898	0.007100
39899	0.006860
39902	0.006840
39903	0.006780
39904	0.006610
39905	0.006440
39906	0.007530
39909	0.007300
39910	0.007000
39911	0.006890
39912	0.007030
39917	0.007240
39918	0.007310
39919	0.007600
39920	0.008040
39923	0.008650
39924	0.008520
39925	0.008560
39926	0.008450
39927	0.007880
39930	0.007800
39931	0.007700
39932	0.007350
39933	0.007410
39937	0.007360
39938	0.007330
39939	0.007260
39940	0.007280
39941	0.006800
39944	0.006900
39945	0.006960
39946	0.006920
39947	0.006720
39948	0.006530
39951	0.006520
39952	0.006690
39953	0.007810
39954	0.007830
39955	0.007730
39958	0.007930
39959	0.008000
39960	0.008230
39961	0.008000
39962	0.007740
39965	0.007700
39966	0.007510
39967	0.007400
39968	0.007730
39969	0.008370
39972	0.008750
39973	0.008830
39974	0.008640
39975	0.008250
39976	0.008060
39979	0.007790
39980	0.007890
39981	0.007760
39982	0.007550
39983	0.007340
39986	0.007300
39987	0.007160
39988	0.007130
39989	0.006070
39990	0.006300
39993	0.006900
39994	0.007050
39995	0.006850
39996	0.006810
39997	0.006020
40000	0.005920
40001	0.005940
40002	0.005550
40003	0.005500
40004	0.005370
40007	0.005340
40008	0.005380
40009	0.005330
40010	0.005150
40011	0.004810
40014	0.004810
40015	0.004820
40016	0.004860
40017	0.004970
40018	0.005020
40021	0.005090
40022	0.005170
40023	0.005110
40024	0.005070
40025	0.005010
40028	0.004990
40029	0.005090
40030	0.005220
40031	0.005400
40032	0.005220
40035	0.005270
40036	0.005300
40037	0.005150
40038	0.004870
40039	0.004730
40042	0.004730
40043	0.004910
40044	0.004770
40045	0.004730
40046	0.004750
40049	0.004770
40050	0.004710
40051	0.004660
40052	0.004530
40053	0.004450
40056	0.004380
40057	0.004380
40058	0.004490
40059	0.004610
40060	0.004200
40063	0.004060
40064	0.004050
40065	0.003960
40066	0.004200
40067	0.004350
40070	0.004310
40071	0.004470
40072	0.004460
40073	0.004820
40074	0.004780
40077	0.004690
40078	0.004600
40079	0.004400
40080	0.004270
40081	0.004360
40084	0.004400
40085	0.004400
40086	0.004510
40087	0.004750
40088	0.004640
40091	0.004620
40092	0.004690
40093	0.004740
40094	0.005220
40095	0.005440
40098	0.005570
40099	0.005430
40100	0.005430
40101	0.005600
40102	0.005590
40105	0.005620
40106	0.005470
40107	0.005540
40108	0.005470
40109	0.005410
40112	0.005240
40113	0.005110
40114	0.004990
40115	0.005060
40116	0.005300
40119	0.005260
40120	0.005220
40121	0.005220
40122	0.005130
40123	0.004890
40126	0.004790
40127	0.004790
40128	0.004860
40129	0.004740
40130	0.004710
40133	0.004750
40134	0.004870
40135	0.004870
40136	0.004930
40137	0.004910
40140	0.005120
40141	0.005120
40142	0.005200
40143	0.005260
40144	0.004900
40147	0.005170
40148	0.005210
40149	0.005110
40150	0.005310
40151	0.004640
40154	0.004740
40155	0.004600
40156	0.004610
40157	0.004700
40158	0.004740
40161	0.004700
40162	0.004740
40163	0.004750
40164	0.004460
40165	0.004450
40168	0.004450
40169	0.004440
40170	0.004450
40171	0.004470
40175	0.004500
40176	0.004510
40177	0.004660
40178	0.004660
40182	0.004720
40183	0.004490
40184	0.004410
40185	0.004320
40186	0.004310
40189	0.004330
40190	0.004360
40191	0.004370
40192	0.004440
40193	0.004170
40196	0.004090
40197	0.004220
40198	0.004250
40199	0.004270
40200	0.004220
40203	0.004240
40204	0.004240
40205	0.004370
40206	0.004460
40207	0.004490
40210	0.004540
40211	0.004560
40212	0.004570
40213	0.004580
40214	0.004450
40217	0.004460
40218	0.004520
40219	0.004470
40220	0.004530
40221	0.004370
40224	0.004270
40225	0.004310
40226	0.004350
40227	0.004360
40228	0.004480
40231	0.004440
40232	0.004440
40233	0.004500
40234	0.004260
40235	0.004310
40238	0.004410
40239	0.004390
40240	0.004380
40241	0.004580
40242	0.004250
40245	0.004290
40246	0.004270
40247	0.004300
40248	0.004380
40249	0.004460
40252	0.004490
40253	0.004560
40254	0.004490
40255	0.004530
40256	0.004560
40259	0.004660
40260	0.004510
40261	0.004530
40262	0.004490
40263	0.004410
40266	0.004470
40267	0.004440
40268	0.004620
40269	0.004770
40274	0.004920
40275	0.004940
40276	0.004720
40277	0.004790
40280	0.004950
40281	0.004960
40282	0.004950
40283	0.004910
40284	0.004920
40287	0.004880
40288	0.004860
40289	0.004890
40290	0.004950
40291	0.005040
40294	0.005010
40295	0.005020
40296	0.005110
40297	0.005220
40298	0.005220
40301	0.005300
40302	0.005280
40303	0.004920
40304	0.004790
40305	0.004840
40308	0.004620
40309	0.004520
40310	0.004470
40311	0.004180
40312	0.004330
40315	0.004420
40316	0.004400
40317	0.004330
40318	0.004400
40319	0.004390
40322	0.004470
40323	0.004510
40324	0.004310
40325	0.004290
40326	0.004240
40329	0.004270
40330	0.004310
40331	0.004370
40332	0.004400
40333	0.004410
40336	0.004310
40337	0.004350
40338	0.004350
40339	0.004360
40340	0.004310
40343	0.004390
40344	0.004470
40345	0.004500
40346	0.004530
40347	0.004570
40350	0.004800
40351	0.004920
40352	0.005010
40353	0.005020
40354	0.005040
40357	0.005220
40358	0.005050
40359	0.004820
40360	0.005680
40361	0.005320
40364	0.005380
40365	0.005420
40366	0.005830
40367	0.006190
40368	0.006640
40371	0.006170
40372	0.005950
40373	0.006020
40374	0.006280
40375	0.006840
40378	0.006920
40379	0.006680
40380	0.006420
40381	0.006180
40382	0.006290
